3195 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3445 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3268 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3284 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3121 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3294 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3456 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3250 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3307 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3202 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3392 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3171 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3272 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3290 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3295 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3241 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3353 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3293 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3344 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3356 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.5, 0.5], solved = false
3455 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3310 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3301 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3418 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3277 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3360 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3191 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3324 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3323 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3197 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3438 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3276 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3268 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3269 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3276 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3335 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3214 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3392 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3288 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3341 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3356 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3207 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3250 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3279 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3229 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.0, 0.5], solved = false
3452 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3314 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3262 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3272 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3431 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3390 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3329 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3231 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3372 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3402 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3300 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3377 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3331 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3357 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3263 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3247 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3344 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3376 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3151 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3272 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3187 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3182 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3367 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3157 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
3399 ms, generators.CSPSolveSafeMoveGenerator, x = 30, y = 50, mines = 600, startloc [0.25, 0.5], solved = false
1466 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1470 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1483 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1388 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1408 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1442 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1531 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1422 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1527 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1504 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1510 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1538 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1493 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1551 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1476 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1436 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1457 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1606 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1524 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1498 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1533 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1462 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1545 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1519 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1654 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.0], solved = false
1588 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1436 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1579 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1462 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1415 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1317 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1481 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1451 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1433 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1467 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1461 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1524 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1472 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1474 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1423 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1491 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1480 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1463 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1406 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1465 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1494 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1416 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1522 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1520 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1580 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.25], solved = false
1470 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1575 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1420 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1488 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1563 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1477 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1401 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1460 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1459 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1533 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1470 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1520 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1435 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1519 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1510 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1523 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1425 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1502 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1415 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1437 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1469 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1395 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1548 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1454 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1549 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.5, 0.5], solved = false
1359 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1598 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1457 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1518 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1543 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1466 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1485 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1548 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1637 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1521 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1446 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1441 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1512 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1427 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1371 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1554 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1541 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1580 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1577 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1526 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1492 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1591 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1438 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1541 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1479 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.0, 0.5], solved = false
1496 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1602 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1510 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1454 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1487 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1458 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1546 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1472 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1464 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1477 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1495 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1550 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1466 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1528 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1547 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1484 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1463 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1522 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1535 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1426 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1537 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1448 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1493 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1424 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1548 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 10, mines = 140, startloc [0.25, 0.5], solved = false
1834 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1774 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1820 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1806 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1838 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1845 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1773 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1772 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1825 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1825 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1802 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1768 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1805 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1808 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1700 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1766 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1827 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1845 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1906 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1847 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1842 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1851 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1877 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1858 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1861 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.0, 0.0], solved = false
1953 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.25, 0.25], solved = false
1858 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.25, 0.25], solved = false
1855 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.25, 0.25], solved = false
1827 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.25, 0.25], solved = false
1889 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.25, 0.25], solved = false
1859 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.25, 0.25], solved = false
1791 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.25, 0.25], solved = false
1852 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.25, 0.25], solved = false
1740 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.25, 0.25], solved = false
1822 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.25, 0.25], solved = false
1776 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.25, 0.25], solved = false
1848 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.25, 0.25], solved = false
1896 ms, generators.CSPSolveSafeMoveGenerator, x = 35, y = 15, mines = 210, startloc [0.25, 0.25], solved = false
